pickup_longitude pickup_latitude dropoff_longitude dropoff_latitude passenger_count
-73.9921 40.76427 -73.98137 40.77868 1
-74.0087 40.71913 -74.00755 40.72608 1
-74.00217 40.74022 -73.9955 40.74956 1
-74.00739 40.72719 -74.00789 40.74254 1
-73.97691 40.75018 -73.98814 40.74743 1
-73.98309 40.76664 -73.99072 40.77003 1
-73.95289 40.79159 -73.97079 40.78608 1
-73.97818 40.75233 -73.98342 40.75463 1
-74.00269 40.7395 -74.00082 40.75619 1
-73.96775 40.75607 -73.9824 40.7487 1
-73.98864 40.72742 -73.98505 40.74633 2
-73.99355 40.74191 -73.98133 40.74712 1
-73.98241 40.7686 -73.97187 40.76364 1
-73.9484 40.77466 -73.87034 40.77329 1
-73.98508 40.75748 -73.98553 40.74718 1
-74.00609 40.73386 -73.99231 40.73213 1
-73.97651 40.75735 -73.98493 40.7611 1
-73.9822 40.77536 -73.97357 40.79201 1
-73.98215 40.77865 -73.97549 40.76541 1
-73.98279 40.74511 -73.97583 40.75509 1
-73.97838 40.737 -73.9762 40.74499 1
-74.0067 40.73652 -73.99562 40.74942 1
-73.97177 40.7627 -74.00696 40.75138 1
-74.00374 40.73248 -74.01364 40.71532 1
-73.97894 40.7495 -74.00126 40.76256 1
-73.95309 40.78288 -73.96677 40.75725 1
-73.98467 40.72879 -73.99589 40.72623 1
-73.95594 40.77212 -73.95908 40.78086 2
-73.95093 40.77066 -73.9691 40.75419 1
-74.00596 40.70649 -74.00983 40.70977 2
-73.95628 40.77861 -73.95874 40.77391 1
-73.98769 40.75301 -73.98283 40.74472 1
-74.01652 40.71424 -73.99664 40.76341 1
-73.98788 40.77526 -73.93911 40.80257 1
-73.81831 40.73861 -73.81831 40.73862 1
-73.99328 40.74245 -73.98509 40.74216 1
-73.97356 40.79192 -73.96143 40.78022 1
-74.004 40.74795 -73.99328 40.75543 1
-73.96271 40.77558 -73.98609 40.76733 1
-73.98789 40.76474 -73.97331 40.75499 2
-73.98027 40.74239 -73.99253 40.74954 1
-73.97021 40.76442 -73.96753 40.76897 1
-73.98225 40.75559 -73.97531 40.75626 1
-73.92797 40.76382 -73.93953 40.75164 1
-73.96058 40.76585 -73.9734 40.75168 1
-73.9943 40.75628 -74.00119 40.72149 3
-73.95609 40.76793 -73.97139 40.78197 1
-73.98028 40.7702 -73.95367 40.77911 1
-73.98605 40.75542 -74.00005 40.7586 1
-73.96071 40.80287 -73.97934 40.76505 1
-73.95976 40.75851 -73.97009 40.75934 1
-73.99692 40.73729 -73.99732 40.72599 2
-73.86183 40.73456 -73.8545 40.78387 2
-73.97191 40.78679 -73.97413 40.76241 3
-73.993 40.75198 -73.98246 40.74751 1
-73.97596 40.74493 -73.99409 40.73943 1
-73.96242 40.77385 -73.95286 40.78302 1
-73.97804 40.78306 -73.97221 40.76543 1
-73.99292 40.72001 -74.00652 40.72127 1
-73.9756 40.74926 -73.97331 40.75817 3
-74.00576 40.73379 -73.98972 40.70238 1
-73.95465 40.76953 -73.95966 40.77351 1
-73.9737 40.7845 -73.97686 40.76581 2
-73.99283 40.74253 -73.97923 40.73733 1
-74.01431 40.7179 -73.9756 40.75096 1
-73.86278 40.76875 -73.86884 40.76175 1
-73.96141 40.75629 -73.94407 40.74763 1
-73.97491 40.78746 -73.97971 40.77682 1
-73.99648 40.73183 -74.0032 40.7327 2
-73.95967 40.76265 -73.95048 40.78307 1
-73.96766 40.76854 -73.97897 40.7723 1
-73.96856 40.78641 -73.97305 40.78265 2
-73.95885 40.77829 -73.9846 40.76079 1
-73.96543 40.76328 -73.95326 40.78866 2
-73.94683 40.78415 -73.95486 40.7885 1
-73.98144 40.78001 -73.95601 40.77373 2
-73.95918 40.76328 -73.96368 40.76799 1
-73.98451 40.76428 -73.98376 40.76374 1
-73.98318 40.76102 -73.992 40.74964 1
-73.96397 40.75871 -73.97669 40.7516 1
-73.95472 40.76566 -73.97078 40.75854 1
-73.97776 40.74033 -73.97208 40.75185 1
-73.98592 40.75893 -73.99365 40.73028 2
-73.97782 40.74164 -73.98312 40.74368 1
-73.97964 40.74681 -73.98579 40.75804 1
-74.00839 40.71279 -74.0079 40.7313 1
-73.99052 40.77146 -73.97311 40.76437 1
-73.97179 40.78643 -73.96474 40.79271 2
-74.00494 40.73754 -73.99819 40.75608 1
-73.9754 40.75636 -73.97073 40.76203 1
-73.97408 40.75088 -73.86179 40.76842 2
-73.97682 40.77529 -73.97968 40.78424 2
-74.00119 40.72769 -73.97628 40.75426 1
-73.9874 40.73912 -74.00655 40.74387 1
-73.98613 40.76812 -73.97377 40.75462 1
-73.98016 40.74585 -73.97583 40.75398 1
-73.98519 40.74792 -73.99669 40.71853 1
-73.97694 40.76016 -73.98421 40.75924 1
-73.99619 40.76387 -74.00008 40.75859 2
-73.95583 40.7797 -73.96245 40.77279 3
-73.98136 40.73734 -73.98914 40.73966 1
-73.97836 40.75224 -73.98623 40.73977 1
-73.96478 40.76371 -73.97429 40.76263 1
-73.99902 40.72793 -73.98633 40.74027 1
-74.00457 40.70729 -73.98013 40.75349 1
-73.98605 40.76115 -73.97735 40.76058 2
-73.97794 40.75248 -73.99126 40.75052 1
-73.96654 40.76164 -73.96471 40.76425 1
-73.95386 40.7854 -73.97237 40.75953 1
-74.00187 40.74585 -73.99224 40.73998 1
-73.95184 40.76948 -73.97574 40.7516 1
-74.00652 40.74884 -73.9904 40.74841 2
-74.00469 40.72352 -73.99281 40.71838 1
-74.00671 40.70378 -74.00433 40.70616 1
-73.98022 40.74669 -73.97543 40.75883 1
-73.95898 40.78087 -73.95242 40.7893 1
-73.98175 40.74619 -73.98722 40.75603 1
-73.9808 40.74208 -73.98651 40.7518 1
-73.9687 40.77017 -73.95406 40.76411 1
-73.96741 40.77009 -73.97086 40.76711 1
-73.99577 40.76423 -73.9782 40.75212 1
-73.98028 40.74264 -74.0113 40.70172 1
-73.95866 40.76471 -73.95132 40.77444 2
-73.97651 40.76464 -73.95962 40.78132 1
-74.00896 40.7136 -74.00631 40.71693 2
-73.99121 40.74961 -73.97829 40.75689 1
-73.97494 40.75101 -73.96811 40.75102 1
-73.986 40.75705 -73.9904 40.75119 1
-73.95499 40.76577 -73.96433 40.75898 1
-73.96019 40.76239 -73.95577 40.77643 1
-73.99072 40.75608 -73.97769 40.75381 1
-73.98834 40.74321 -73.99225 40.73086 1
-73.96773 40.78771 -73.981 40.75954 1
-74.00645 40.733 -73.99034 40.74053 2
-73.99581 40.73865 -73.99016 40.74165 1
-74.00793 40.74094 -73.98472 40.77956 1
-73.95128 40.7825 -73.95557 40.78225 1
-73.96615 40.75756 -73.98759 40.75527 1
-73.95848 40.76887 -73.99062 40.74037 2
-73.99923 40.73921 -73.99531 40.72728 1
-73.9869 40.74548 -73.99342 40.74296 1
-73.99054 40.75176 -74.00783 40.74294 1
-73.94432 40.78793 -73.9726 40.76471 1
-73.99879 40.73473 -73.99445 40.7407 1
-73.97887 40.72406 -73.97468 40.7517 1
-73.99887 40.74949 -73.99206 40.7439 1
-73.97092 40.76167 -73.97923 40.76042 1
-73.95757 40.78536 -73.96346 40.77718 1
-74.00717 40.7181 -74.00698 40.70759 1
-73.95585 40.77963 -73.94756 40.77922 1
-73.97527 40.76511 -73.95494 40.77037 2
-73.97063 40.76239 -73.97147 40.75895 1
-73.96327 40.7743 -73.95338 40.7675 1
-73.99044 40.76649 -73.9786 40.78556 1
-74.00295 40.74954 -73.98476 40.7541 2
-74.00751 40.70486 -73.97412 40.7505 1
-73.97343 40.74862 -73.97978 40.76071 1
-73.982 40.77117 -73.98191 40.77821 2
-73.96801 40.78735 -73.95004 40.7789 1
-73.98234 40.77651 -73.94552 40.78242 1
-73.95853 40.77827 -73.96458 40.77 1
-73.98952 40.75783 -73.98905 40.75785 1
-73.98994 40.73462 -73.99911 40.7249 1
-73.94249 40.80618 -73.94673 40.80017 1
-73.9799 40.75381 -73.98654 40.75348 1
-74.01662 40.71535 -74.00682 40.75134 1
-74.00168 40.7474 -74.00571 40.72457 2
-74.00659 40.73094 -74.0 40.72366 1
-73.97013 40.7596 -74.00466 40.707 1
-73.9781 40.75487 -73.98842 40.75933 2
-74.00157 40.73085 -73.99799 40.73572 1
-73.98758 40.77526 -73.96298 40.76646 2
-73.95406 40.76672 -73.96777 40.75912 1
-73.9545 40.7742 -73.96973 40.78557 2
-73.97334 40.75583 -73.98658 40.7464 1
-73.97073 40.76446 -73.96226 40.77403 1
-73.98464 40.769 -73.98283 40.76074 1
-73.97917 40.76173 -73.99132 40.75014 1
-73.96647 40.76463 -73.98144 40.74405 1
-74.00856 40.71382 -74.00593 40.75115 1
-73.97516 40.78991 -73.95486 40.80764 1
-73.95593 40.77216 -73.97065 40.76108 1
-73.95585 40.77957 -73.96736 40.78843 1
-73.94711 40.78019 -73.95822 40.76535 1
-73.95435 40.7641 -73.97485 40.75484 2
-73.98413 40.7599 -73.99123 40.75032 3
-74.0008 40.74224 -73.99867 40.74147 1
-73.99769 40.73613 -74.00732 40.74087 1
-73.96391 40.77455 -73.88715 40.76847 2
-73.93945 40.80515 -73.96177 40.77971 1
-74.00206 40.71519 -73.99843 40.72274 3
-73.98976 40.76222 -73.97879 40.752 2
-73.98274 40.76156 -73.99989 40.75886 2
-73.96822 40.76798 -73.9614 40.77461 1
-73.97668 40.76508 -73.95324 40.78872 1
-73.98402 40.72926 -73.98802 40.7346 1
-73.95943 40.77184 -73.96535 40.77427 1
-73.98389 40.72953 -73.99073 40.7286 1
-73.99131 40.73234 -74.00713 40.71761 1
-73.96768 40.76864 -73.96648 40.76171 1
-73.99566 40.75409 -74.00902 40.7108 1
-73.98702 40.73349 -73.99148 40.72721 1
-73.98059 40.78302 -73.96977 40.79386 1
-74.00819 40.73939 -73.98278 40.76659 1
-73.97174 40.7561 -73.87285 40.77425 1
-74.0076 40.73234 -73.99927 40.75365 1
-73.98777 40.72266 -74.00436 40.73814 1
-73.98028 40.74829 -73.97281 40.75859 1
-73.9945 40.75075 -73.99815 40.76091 1
-73.96255 40.76719 -73.95435 40.77049 1
-73.97884 40.78771 -73.9864 40.77886 1
-73.98611 40.75198 -73.98003 40.76018 1
-73.9821 40.75126 -73.97881 40.76201 1
-73.96819 40.7622 -73.96638 40.76121 1
-74.00512 40.72339 -73.99576 40.76939 1
-73.97195 40.74646 -73.97072 40.75187 1
-73.96353 40.77121 -73.98139 40.78622 3
-73.96449 40.77325 -73.94786 40.77081 1
-73.95918 40.77168 -73.97379 40.76207 1
-73.97704 40.75558 -73.97836 40.76181 1
-73.99942 40.74393 -73.98013 40.77371 1
-73.96701 40.75689 -73.98351 40.74138 1
-73.95591 40.77179 -73.97604 40.75151 1
-73.94516 40.77885 -73.95656 40.77404 1
-73.9914 40.7439 -73.98002 40.76093 1
-73.9722 40.7537 -73.89906 40.75678 1
-73.98767 40.77543 -73.98198 40.77748 1
-73.98621 40.75509 -73.99149 40.75163 1
-73.86279 40.76902 -73.91067 40.76757 1
-73.96504 40.7698 -73.98199 40.77145 1
-73.97738 40.74686 -73.97027 40.75666 2
-74.00806 40.7311 -73.99344 40.74714 1
-73.99291 40.75131 -74.00222 40.756 1
-73.99145 40.74987 -73.992 40.73097 1
-73.98831 40.77653 -73.97814 40.77884 1
-73.9814 40.77036 -73.97319 40.76439 1
-73.96039 40.76175 -73.95314 40.77175 1
-73.99045 40.71872 -73.96772 40.752 1
-73.96336 40.76673 -73.9684 40.75834 1
-73.98134 40.75881 -73.97491 40.75669 1
-73.98843 40.72276 -74.00081 40.72232 1
-73.96124 40.75776 -73.97053 40.74773 1
-73.98035 40.74825 -73.97348 40.75616 1
-73.98936 40.73021 -73.98108 40.7472 1
-73.98785 40.77052 -73.99392 40.73931 1
-73.98211 40.73632 -73.97572 40.74941 1
-73.97694 40.75327 -73.98843 40.75376 1
-73.97102 40.79615 -73.97545 40.78999 1
-74.00069 40.73188 -73.99516 40.73968 3
-73.97942 40.77141 -73.96927 40.76383 1
-74.00017 40.74844 -74.00683 40.74637 1
-73.95402 40.77293 -73.97246 40.7529 1
-73.99003 40.75686 -73.98304 40.76665 2
-73.96047 40.77292 -73.96369 40.76447 2
-73.99509 40.74487 -73.97834 40.75767 1
-73.976 40.75725 -73.97367 40.76063 2
-73.9829 40.73493 -73.99326 40.72978 1
-73.98891 40.749 -73.97905 40.7523 1
-73.98662 40.7616 -73.9725 40.75873 1
-73.98151 40.72087 -73.97053 40.75165 2
-73.99659 40.74427 -74.00441 40.74944 1
-74.00063 40.75256 -73.99088 40.76586 1
-73.9786 40.75087 -73.9771 40.75495 1
-73.99444 40.73199 -74.01443 40.71391 1
-73.99083 40.7506 -73.98981 40.73865 1
-74.00764 40.74076 -73.99531 40.74965 1
-74.00634 40.73365 -74.01 40.72125 1
-73.99727 40.72187 -73.99707 40.72275 1
-74.00264 40.74789 -73.99568 40.73907 1
-74.00135 40.73117 -73.98302 40.74809 1
-73.96137 40.75683 -73.97389 40.75036 1
-73.96921 40.76408 -73.97408 40.76007 1
-73.9821 40.73186 -73.97466 40.73536 1
-73.9748 40.72974 -73.97555 40.75748 1
-73.99524 40.75983 -73.98636 40.76238 1
-73.97359 40.74776 -74.00478 40.70766 1
-73.95419 40.77021 -73.97696 40.75822 1
-74.00419 40.7219 -74.01064 40.71367 1
-73.98827 40.74839 -73.98308 40.74949 1
-73.99404 40.74631 -73.99772 40.72242 1
-73.99653 40.72682 -73.99142 40.73162 1
-73.98927 40.77308 -73.96046 40.77555 1
-73.99876 40.73999 -73.98399 40.73918 1
-73.97618 40.75167 -73.98398 40.74908 2
-73.99715 40.72218 -74.01148 40.71371 3
-73.98915 40.74841 -73.9827 40.75697 1
-73.97224 40.75637 -73.96372 40.77356 1
-73.99213 40.75435 -73.98615 40.76058 1
-73.9558 40.78162 -73.98158 40.77952 1
-73.97211 40.79681 -73.97422 40.78571 1
-73.92738 40.80698 -73.93585 40.8067 1
-73.98381 40.75533 -73.9793 40.76143 1
-73.99011 40.72645 -73.99888 40.73404 1
-73.97627 40.78074 -73.97978 40.76562 1
-73.95157 40.76991 -73.9587 40.77504 1
-73.98642 40.77703 -73.97898 40.75034 1
-73.97352 40.75054 -73.98209 40.75787 1
-73.99039 40.74042 -74.00333 40.7409 1
-73.99706 40.73689 -73.99474 40.74208 1
-73.98197 40.77721 -73.9815 40.76051 1
-74.00156 40.73588 -73.99719 40.74701 1
-73.98885 40.74512 -73.99021 40.73745 1
-73.98116 40.7807 -73.97347 40.78475 1
-73.98904 40.75295 -73.98193 40.74341 1
-73.97531 40.76514 -73.98398 40.76223 2
-73.98213 40.77396 -73.97123 40.79279 1
-73.97392 40.74732 -73.98727 40.7472 1
-73.98872 40.77393 -73.97633 40.79374 2
-73.9519 40.76951 -73.93855 40.80548 1
-73.97778 40.78382 -73.96116 40.80652 1
-73.97963 40.7357 -73.989 40.73971 1
-73.95833 40.77282 -73.97938 40.76612 1
-73.95978 40.77023 -73.95511 40.78304 1
-73.96185 40.76807 -73.9556 40.77665 1
-73.98848 40.74893 -73.98174 40.7569 1
-73.99273 40.7428 -73.99294 40.75295 1
-73.97088 40.75159 -73.98813 40.74765 1
-73.97941 40.76707 -73.97513 40.78016 1
-73.97897 40.72414 -73.99286 40.75294 2
-73.98586 40.75936 -73.98582 40.75372 1
-73.97451 40.79079 -73.96544 40.80572 1
-73.97426 40.75079 -73.99149 40.75019 1
-73.98152 40.74671 -73.98983 40.73552 1
-73.96625 40.79479 -73.955 40.78408 1
-73.99442 40.73625 -73.99313 40.74639 1
-73.94501 40.77889 -73.96102 40.76572 1
-73.98208 40.77229 -73.96378 40.76618 2
-73.9549 40.77371 -74.00179 40.75618 1
-73.95222 40.7726 -73.96149 40.77638 1
-73.97722 40.76378 -73.98728 40.77029 1
-73.95644 40.77549 -73.95563 40.77915 1
-73.97155 40.75628 -73.98497 40.7534 1
-73.96692 40.78909 -73.97471 40.77807 2
-74.00873 40.71408 -73.99031 40.74653 1
-74.00208 40.74697 -74.00035 40.74268 1
-73.95212 40.76946 -73.96318 40.77502 1
-74.00226 40.73357 -73.99306 40.73092 1
-74.00693 40.71602 -74.00813 40.72335 1
-73.95959 40.77671 -73.96819 40.76489 1
-73.97934 40.76148 -74.00101 40.75721 1
-73.99414 40.73539 -74.00508 40.74178 1
-73.9695 40.75743 -73.95871 40.76429 1
-73.99832 40.75748 -73.99844 40.75044 1
-73.97957 40.77608 -73.9548 40.76705 1
-73.99601 40.74351 -73.99683 40.7406 1
-73.9976 40.74653 -74.00568 40.75011 1
-73.98737 40.7472 -73.99158 40.72959 3
-73.97624 40.744 -74.0144 40.71312 1
-73.98222 40.77067 -73.97945 40.78131 1
-74.00236 40.73966 -73.99502 40.75007 1
-73.97941 40.72353 -73.98579 40.72214 1
-73.98102 40.76397 -73.97085 40.75592 1
-73.98171 40.75578 -73.99153 40.74948 1
-73.98526 40.74144 -73.97572 40.75449 1
-73.97287 40.75309 -73.96777 40.75929 1
-73.95651 40.78187 -73.96951 40.76361 1
-73.9547 40.7836 -73.97174 40.79687 1
-73.99178 40.74456 -73.97212 40.76039 1
-74.00757 40.74092 -74.00533 40.72111 1
-73.99092 40.75636 -73.97865 40.76009 1
-73.955 40.7802 -73.97753 40.75786 1
-73.98679 40.76657 -73.9923 40.75829 1
-73.95901 40.76489 -73.98147 40.7702 1
-73.96026 40.75892 -73.97134 40.75707 1
-73.98755 40.75134 -73.97835 40.75116 1
-74.00201 40.76075 -73.98077 40.75525 1
-73.99462 40.75021 -73.99078 40.75627 1
-73.97442 40.79321 -73.98015 40.78118 1
-73.99245 40.72868 -73.98972 40.72066 1
-73.99033 40.75642 -73.98007 40.76545 1
-73.97549 40.75218 -73.98564 40.73856 2
-73.97793 40.74591 -73.96752 40.76009 3
-73.97451 40.78312 -73.95531 40.77702 1
-73.95409 40.78681 -73.96829 40.76884 1
-73.97684 40.75607 -73.97382 40.7604 3
-73.94464 40.77995 -73.96069 40.7607 1
-73.78988 40.64684 -73.87296 40.77428 1
-73.96988 40.76025 -73.97791 40.76265 1
-73.98277 40.742 -73.98409 40.72919 1
-73.99503 40.75527 -73.99999 40.74822 1
-73.95668 40.78091 -73.96136 40.7762 1
-73.98737 40.73923 -73.97176 40.76049 1
-73.96786 40.75945 -73.9716 40.75388 1
-73.98113 40.74704 -73.98218 40.75587 2
-73.98898 40.73674 -73.9787 40.75811 1
-73.95834 40.77307 -73.9391 40.80462 1
-73.95243 40.77391 -73.98049 40.77317 1
-73.99151 40.74487 -73.99322 40.73878 1
-73.99197 40.74264 -73.97917 40.74778 3
-73.98603 40.74026 -73.98432 40.73531 1
-74.01606 40.7111 -74.01331 40.70291 1
-73.96172 40.75553 -73.96353 40.77144 1
-73.98536 40.736 -73.97604 40.74858 1
-73.95496 40.78756 -73.94527 40.77443 2
-73.9683 40.79982 -73.95658 40.76721 1
-73.95345 40.7649 -73.94524 40.77836 1
-73.9793 40.74383 -73.87061 40.77383 2
-73.97533 40.75151 -74.00034 40.71428 1
-73.9886 40.77826 -73.96957 40.79042 3
-73.99072 40.74532 -73.98788 40.7672 1
-73.99019 40.74853 -73.99607 40.74032 1
-73.98869 40.7779 -73.98229 40.77886 2
-73.98016 40.77394 -73.97771 40.76454 2
-73.9542 40.77848 -73.97072 40.75843 1
-73.96423 40.77059 -73.95779 40.78134 1
-73.95174 40.78474 -73.9556 40.77954 1
-73.97483 40.75348 -73.99146 40.74905 1
-73.99126 40.72369 -74.00601 40.70934 1
-73.99881 40.76127 -73.98857 40.76665 1
-73.9878 40.72406 -74.00578 40.72612 1
-73.97338 40.76446 -74.01275 40.70194 3
-73.97322 40.7488 -73.94789 40.74635 1
-73.95211 40.77217 -73.98064 40.72092 1
-73.98044 40.75388 -73.98488 40.74759 1
-73.9753 40.78777 -73.96163 40.77119 1
-73.98705 40.74389 -73.99071 40.74011 1
-73.95414 40.82152 -73.98231 40.7763 1
-73.96712 40.75662 -73.97083 40.75182 1
-73.96445 40.75685 -73.98037 40.77065 1
-73.98066 40.73394 -73.98471 40.73286 1
-73.99383 40.73272 -73.99387 40.74157 3
-73.98643 40.75886 -73.99171 40.7497 1
-73.97142 40.75626 -73.9903 40.74339 1
-73.96166 40.77421 -73.96337 40.76207 1
-73.97318 40.78508 -73.9819 40.77453 3
-73.99139 40.7498 -73.98787 40.74357 1
-73.98039 40.74269 -73.95736 40.7668 1
-73.99092 40.74207 -73.98222 40.75163 1
-73.9846 40.74725 -73.98962 40.73969 1
-73.967 40.75369 -73.97628 40.7512 3
-73.97695 40.78777 -73.97239 40.79385 1
-73.99057 40.74596 -73.99634 40.72585 1
-73.97814 40.75252 -74.00674 40.71896 3
-74.00399 40.73168 -74.01001 40.71461 1
-74.00977 40.71229 -74.00186 40.71571 1
-73.95599 40.78474 -73.94969 40.78448 1
-73.9551 40.77931 -73.95528 40.76454 1
-74.01526 40.70955 -74.01012 40.72142 1
-73.99852 40.71986 -74.00074 40.72757 1
-73.99937 40.76188 -73.99355 40.75555 1
-73.99113 40.75058 -73.97265 40.75318 1
-73.99126 40.76062 -73.99183 40.7706 1
-74.00254 40.72485 -73.98474 40.74284 1
-73.97863 40.75727 -74.00699 40.72738 1
-73.98727 40.76861 -73.9692 40.76095 1
-73.99131 40.73224 -73.97959 40.74014 1
-73.99994 40.73688 -73.97601 40.74994 1
-73.96553 40.77163 -73.95192 40.7914 1
-73.99155 40.7448 -73.97527 40.75486 1
-73.96798 40.7505 -73.99303 40.75635 1
-73.99723 40.73712 -73.95459 40.76618 1
-73.98557 40.73868 -73.98084 40.76328 1
-73.9873 40.72245 -73.98003 40.72776 1
-73.98638 40.77201 -73.98101 40.78104 1
-73.95466 40.78021 -73.96015 40.77877 1
-73.98064 40.74836 -73.98585 40.74144 1
-73.96071 40.76542 -73.97318 40.74837 1
-73.98259 40.75138 -73.97903 40.76242 1
-73.99549 40.7595 -73.99275 40.75421 1
-73.98748 40.74181 -74.00642 40.74223 1
-73.97849 40.74525 -73.9805 40.76434 1
-73.97548 40.75209 -73.98755 40.74075 1
-73.98404 40.76176 -73.978 40.75129 1
-73.89718 40.76818 -73.91103 40.77592 1
-73.95376 40.78499 -73.9753 40.75196 1
-73.95182 40.77366 -73.96761 40.76331 1
-74.00131 40.74663 -73.99506 40.73993 1
-73.95894 40.77805 -73.98296 40.76694 2
-73.94756 40.77186 -73.95085 40.77081 1
-73.97842 40.77288 -73.98165 40.76328 1
-73.98437 40.737 -73.98947 40.73019 1
-73.9743 40.75645 -73.96292 40.76908 1
-73.9801 40.78573 -73.97777 40.78203 1
-73.9811 40.75109 -73.99327 40.73633 1
-73.96394 40.76374 -73.98134 40.7561 1
-73.96949 40.78871 -73.95194 40.79129 2
-73.97797 40.76171 -73.9797 40.75198 1
-73.97868 40.75381 -73.97224 40.7626 1
-73.97047 40.79384 -73.95146 40.79102 1
-73.97675 40.79055 -73.97784 40.78697 2
-74.00659 40.72271 -74.00926 40.70635 1
-73.98127 40.74145 -73.97315 40.75836 1
-73.95633 40.77565 -73.94514 40.77938 3
-73.97018 40.7569 -73.98202 40.74621 2
-74.00088 40.7621 -73.98306 40.76098 1
-73.9466 40.78061 -73.96859 40.74765 1
-73.99039 40.75165 -74.0067 40.72648 1
-73.98636 40.76684 -73.99648 40.75368 1
-73.96739 40.78768 -73.9685 40.78643 1
-73.97786 40.75502 -73.97234 40.76239 1
-73.95924 40.76349 -73.96858 40.76569 2
-73.95674 40.77071 -73.96288 40.76671 1
-73.98348 40.78059 -73.98088 40.78683 1
-73.95435 40.78162 -73.96053 40.77243 1
-73.99782 40.75667 -73.98926 40.75861 1
-73.98584 40.74662 -74.00178 40.71827 1
-73.99603 40.75925 -73.968 40.76871 1
-74.00411 40.73817 -73.99219 40.74369 1
-73.95596 40.78144 -73.95036 40.79255 2
-73.97946 40.7765 -73.97666 40.75824 1
-73.97588 40.74456 -73.99989 40.73284 1
-73.99931 40.75476 -74.00508 40.75161 1
-73.98212 40.74608 -73.97444 40.74266 1
-73.98235 40.76814 -73.96774 40.75943 2
-73.99102 40.74507 -73.98852 40.74876 1
-73.93821 40.80324 -73.9445 40.78149 1
-73.99366 40.7357 -73.98282 40.75078 1
-73.98405 40.75513 -73.97854 40.76326 1
-73.99466 40.73457 -73.98914 40.75639 1
-73.94641 40.77293 -73.95471 40.76559 1
-73.99284 40.7544 -73.98064 40.75421 1
-73.98 40.74745 -73.9856 40.74126 1
-73.98624 40.76191 -73.97373 40.75768 1
-74.00814 40.73262 -74.00564 40.72751 2
-73.95289 40.76653 -73.96001 40.77072 1
-73.96539 40.76311 -73.97548 40.75487 1
-73.99142 40.72719 -74.00191 40.70945 1
-73.97669 40.75152 -73.97636 40.77571 1
-73.97478 40.7898 -73.96201 40.80561 1
-73.97817 40.75497 -73.99137 40.7501 1
-73.97559 40.75884 -73.98609 40.77216 1
-73.95133 40.79104 -73.94534 40.80034 3
-73.95104 40.78285 -73.94363 40.78911 1
-73.97528 40.74456 -73.96863 40.7506 1
-73.98337 40.74401 -73.9901 40.75127 1
-73.96581 40.75291 -73.96412 40.77125 2
-73.91053 40.74487 -73.91161 40.74443 2
-73.9913 40.74477 -74.01388 40.71489 1
-73.96751 40.7562 -73.97872 40.75093 1
-73.99458 40.74056 -73.99072 40.74919 2
-73.96233 40.805 -73.97206 40.79463 3
-73.96939 40.80045 -73.97395 40.79183 1
-73.94537 40.78683 -73.98871 40.72288 1
-73.96693 40.69769 -73.96333 40.71768 1
-73.99646 40.73806 -73.98603 40.75212 1
-73.99272 40.72549 -74.00729 40.75223 1
-73.94836 40.79508 -73.95739 40.80026 2
-73.97163 40.78616 -73.97014 40.78421 1
-73.97845 40.77735 -73.97798 40.7898 3
-73.98743 40.74738 -73.9942 40.75 1
-73.99418 40.76635 -73.97987 40.75842 1
-73.96512 40.75537 -73.95669 40.76971 1
-73.97322 40.78509 -73.98183 40.76713 2
-73.99776 40.73607 -73.99001 40.74241 1
-73.98571 40.75292 -73.97797 40.75238 1
-73.99413 40.75126 -73.9888 40.75888 1
-73.98179 40.78031 -73.97672 40.78264 1
-74.00043 40.76079 -73.98257 40.74511 2
-73.97814 40.74219 -74.01463 40.71401 1
-73.98223 40.74573 -73.97884 40.74266 1
-73.96343 40.75761 -73.96251 40.77571 1
-73.99288 40.74288 -74.00573 40.75104 1
-74.00607 40.72559 -74.01365 40.71511 1
-73.96373 40.76168 -73.97227 40.75235 1
-73.97301 40.79549 -73.98173 40.77998 1
-73.991 40.75029 -73.99321 40.73674 1
-73.97285 40.76421 -73.98901 40.75852 2
-73.99651 40.73728 -73.99508 40.75002 2
-73.9814 40.77888 -73.9706 40.7858 1
-73.99115 40.73011 -73.97379 40.74352 1
-73.95686 40.78695 -73.97934 40.78181 1
-73.99397 40.71236 -74.0023 40.73866 1
-74.00838 40.73489 -74.00854 40.72006 1
-73.98945 40.75233 -73.98046 40.75983 3
-74.0126 40.70159 -73.97589 40.74046 1
-73.95387 40.77058 -73.95584 40.78205 1
-73.95804 40.77338 -73.95979 40.77958 1
-73.98178 40.76699 -73.97775 40.76155 1
-73.95935 40.77158 -73.9551 40.77739 1
-73.99146 40.74981 -74.00734 40.72816 2
-73.98126 40.74673 -73.97128 40.75927 2
-73.99014 40.77194 -73.99585 40.76222 1
-73.77675 40.64542 -73.92056 40.77702 1
-73.99425 40.74591 -74.00707 40.74276 1
-73.97706 40.75621 -73.98183 40.7629 1
-73.97612 40.78821 -73.98132 40.78148 2
-73.98279 40.7684 -73.98988 40.77575 1
-73.98242 40.7669 -73.97514 40.76102 1
-73.97575 40.74456 -73.97693 40.74522 1
-73.9819 40.78326 -73.97773 40.79146 1
-73.99854 40.74003 -73.99864 40.72781 1
-73.9715 40.7823 -73.95429 40.78705 1
-73.9839 40.78045 -73.9841 40.77037 1
